game_id,away_team,home_team,commence_time,sportsbook,market,side,point,price,season,week,archived_at
2025_01_TEN_DEN,TEN,DEN,2025-09-07T20:05:00Z,draftkings,spread,home,-8.5,-108,2025,1,2025-11-17T17:18:51.153285
2025_01_TEN_DEN,TEN,DEN,2025-09-07T20:05:00Z,draftkings,spread,away,8.5,-112,2025,1,2025-11-17T17:18:51.153288
2025_01_TEN_DEN,TEN,DEN,2025-09-07T20:05:00Z,draftkings,total,over,42.5,-110,2025,1,2025-11-17T17:18:51.153290
2025_01_TEN_DEN,TEN,DEN,2025-09-07T20:05:00Z,draftkings,total,under,42.5,-110,2025,1,2025-11-17T17:18:51.153293
2025_01_SF_SEA,SF,SEA,2025-09-07T20:05:00Z,draftkings,moneyline,away,,-142,2025,1,2025-11-17T17:18:51.153301
2025_01_SF_SEA,SF,SEA,2025-09-07T20:05:00Z,draftkings,moneyline,home,,120,2025,1,2025-11-17T17:18:51.153303
2025_01_SF_SEA,SF,SEA,2025-09-07T20:05:00Z,draftkings,spread,away,-2.5,-112,2025,1,2025-11-17T17:18:51.153306
2025_01_SF_SEA,SF,SEA,2025-09-07T20:05:00Z,draftkings,spread,home,2.5,-108,2025,1,2025-11-17T17:18:51.153308
2025_01_SF_SEA,SF,SEA,2025-09-07T20:05:00Z,draftkings,total,over,43.5,-108,2025,1,2025-11-17T17:18:51.153311
2025_01_SF_SEA,SF,SEA,2025-09-07T20:05:00Z,draftkings,total,under,43.5,-112,2025,1,2025-11-17T17:18:51.153313
2025_01_DET_GB,DET,GB,2025-09-07T20:25:00Z,draftkings,moneyline,away,,124,2025,1,2025-11-17T17:18:51.153321
2025_01_DET_GB,DET,GB,2025-09-07T20:25:00Z,draftkings,moneyline,home,,-148,2025,1,2025-11-17T17:18:51.153324
2025_01_DET_GB,DET,GB,2025-09-07T20:25:00Z,draftkings,spread,away,2.5,-105,2025,1,2025-11-17T17:18:51.153327
2025_01_DET_GB,DET,GB,2025-09-07T20:25:00Z,draftkings,spread,home,-2.5,-115,2025,1,2025-11-17T17:18:51.153329
2025_01_DET_GB,DET,GB,2025-09-07T20:25:00Z,draftkings,total,over,47.5,-102,2025,1,2025-11-17T17:18:51.153332
2025_01_DET_GB,DET,GB,2025-09-07T20:25:00Z,draftkings,total,under,47.5,-118,2025,1,2025-11-17T17:18:51.153335
2025_01_HOU_LA,HOU,LA,2025-09-07T20:25:00Z,draftkings,moneyline,away,,130,2025,1,2025-11-17T17:18:51.153343
2025_01_HOU_LA,HOU,LA,2025-09-07T20:25:00Z,draftkings,moneyline,home,,-155,2025,1,2025-11-17T17:18:51.153345
2025_01_HOU_LA,HOU,LA,2025-09-07T20:25:00Z,draftkings,spread,away,3.0,-112,2025,1,2025-11-17T17:18:51.153348
2025_01_HOU_LA,HOU,LA,2025-09-07T20:25:00Z,draftkings,spread,home,-3.0,-108,2025,1,2025-11-17T17:18:51.153350
2025_01_HOU_LA,HOU,LA,2025-09-07T20:25:00Z,draftkings,total,over,43.5,-115,2025,1,2025-11-17T17:18:51.153353
2025_01_HOU_LA,HOU,LA,2025-09-07T20:25:00Z,draftkings,total,under,43.5,-105,2025,1,2025-11-17T17:18:51.153359
2025_01_BAL_BUF,BAL,BUF,2025-09-08T00:20:00Z,draftkings,moneyline,away,,-125,2025,1,2025-11-17T17:18:51.153367
2025_01_BAL_BUF,BAL,BUF,2025-09-08T00:20:00Z,draftkings,moneyline,home,,105,2025,1,2025-11-17T17:18:51.153369
2025_01_BAL_BUF,BAL,BUF,2025-09-08T00:20:00Z,draftkings,spread,away,-1.5,-110,2025,1,2025-11-17T17:18:51.153372
2025_01_BAL_BUF,BAL,BUF,2025-09-08T00:20:00Z,draftkings,spread,home,1.5,-110,2025,1,2025-11-17T17:18:51.153374
2025_01_BAL_BUF,BAL,BUF,2025-09-08T00:20:00Z,draftkings,total,over,50.5,-112,2025,1,2025-11-17T17:18:51.153377
2025_01_BAL_BUF,BAL,BUF,2025-09-08T00:20:00Z,draftkings,total,under,50.5,-108,2025,1,2025-11-17T17:18:51.153379
2025_01_MIN_CHI,MIN,CHI,2025-09-09T00:15:00Z,draftkings,moneyline,home,,102,2025,1,2025-11-17T17:18:51.153387
2025_01_MIN_CHI,MIN,CHI,2025-09-09T00:15:00Z,draftkings,moneyline,away,,-122,2025,1,2025-11-17T17:18:51.153389
2025_01_MIN_CHI,MIN,CHI,2025-09-09T00:15:00Z,draftkings,spread,home,1.5,-108,2025,1,2025-11-17T17:18:51.153392
2025_01_MIN_CHI,MIN,CHI,2025-09-09T00:15:00Z,draftkings,spread,away,-1.5,-112,2025,1,2025-11-17T17:18:51.153394
2025_01_MIN_CHI,MIN,CHI,2025-09-09T00:15:00Z,draftkings,total,over,43.5,-115,2025,1,2025-11-17T17:18:51.153397
2025_01_MIN_CHI,MIN,CHI,2025-09-09T00:15:00Z,draftkings,total,under,43.5,-105,2025,1,2025-11-17T17:18:51.153400
2025_01_WAS_GB,WAS,GB,2025-09-12T00:15:00Z,draftkings,moneyline,home,,-155,2025,1,2025-11-17T17:18:51.153407
2025_01_WAS_GB,WAS,GB,2025-09-12T00:15:00Z,draftkings,moneyline,away,,130,2025,1,2025-11-17T17:18:51.153409
2025_01_WAS_GB,WAS,GB,2025-09-12T00:15:00Z,draftkings,spread,home,-3.0,-105,2025,1,2025-11-17T17:18:51.153412
2025_01_WAS_GB,WAS,GB,2025-09-12T00:15:00Z,draftkings,spread,away,3.0,-115,2025,1,2025-11-17T17:18:51.153414
2025_01_WAS_GB,WAS,GB,2025-09-12T00:15:00Z,draftkings,total,over,48.5,-110,2025,1,2025-11-17T17:18:51.153417
2025_01_WAS_GB,WAS,GB,2025-09-12T00:15:00Z,draftkings,total,under,48.5,-110,2025,1,2025-11-17T17:18:51.153419
2025_01_CLE_BAL,CLE,BAL,2025-09-14T17:00:00Z,draftkings,moneyline,home,,-675,2025,1,2025-11-17T17:18:51.153426
2025_01_CLE_BAL,CLE,BAL,2025-09-14T17:00:00Z,draftkings,moneyline,away,,490,2025,1,2025-11-17T17:18:51.153429
2025_01_CLE_BAL,CLE,BAL,2025-09-14T17:00:00Z,draftkings,spread,home,-12.5,-110,2025,1,2025-11-17T17:18:51.153432
2025_01_CLE_BAL,CLE,BAL,2025-09-14T17:00:00Z,draftkings,spread,away,12.5,-110,2025,1,2025-11-17T17:18:51.153434
2025_01_CLE_BAL,CLE,BAL,2025-09-14T17:00:00Z,draftkings,total,over,44.5,-110,2025,1,2025-11-17T17:18:51.153436
2025_01_CLE_BAL,CLE,BAL,2025-09-14T17:00:00Z,draftkings,total,under,44.5,-110,2025,1,2025-11-17T17:18:51.153439
2025_01_BUF_NYJ,BUF,NYJ,2025-09-14T17:00:00Z,draftkings,moneyline,away,,-395,2025,1,2025-11-17T17:18:51.153446
2025_01_BUF_NYJ,BUF,NYJ,2025-09-14T17:00:00Z,draftkings,moneyline,home,,310,2025,1,2025-11-17T17:18:51.153449
2025_01_BUF_NYJ,BUF,NYJ,2025-09-14T17:00:00Z,draftkings,spread,away,-8.5,-110,2025,1,2025-11-17T17:18:51.153451
2025_01_BUF_NYJ,BUF,NYJ,2025-09-14T17:00:00Z,draftkings,spread,home,8.5,-110,2025,1,2025-11-17T17:18:51.153454
2025_01_BUF_NYJ,BUF,NYJ,2025-09-14T17:00:00Z,draftkings,total,over,44.5,-110,2025,1,2025-11-17T17:18:51.153456
2025_01_BUF_NYJ,BUF,NYJ,2025-09-14T17:00:00Z,draftkings,total,under,44.5,-110,2025,1,2025-11-17T17:18:51.153459
2025_01_CHI_DET,CHI,DET,2025-09-14T17:00:00Z,draftkings,moneyline,away,,185,2025,1,2025-11-17T17:18:51.153467
2025_01_CHI_DET,CHI,DET,2025-09-14T17:00:00Z,draftkings,moneyline,home,,-225,2025,1,2025-11-17T17:18:51.153469
2025_01_CHI_DET,CHI,DET,2025-09-14T17:00:00Z,draftkings,spread,away,4.5,-105,2025,1,2025-11-17T17:18:51.153471
2025_01_CHI_DET,CHI,DET,2025-09-14T17:00:00Z,draftkings,spread,home,-4.5,-115,2025,1,2025-11-17T17:18:51.153473
2025_01_CHI_DET,CHI,DET,2025-09-14T17:00:00Z,draftkings,total,over,48.5,-110,2025,1,2025-11-17T17:18:51.153475
2025_01_CHI_DET,CHI,DET,2025-09-14T17:00:00Z,draftkings,total,under,48.5,-110,2025,1,2025-11-17T17:18:51.153477
2025_01_JAX_CIN,JAX,CIN,2025-09-14T17:00:00Z,draftkings,moneyline,home,,-238,2025,1,2025-11-17T17:18:51.153484
2025_01_JAX_CIN,JAX,CIN,2025-09-14T17:00:00Z,draftkings,moneyline,away,,195,2025,1,2025-11-17T17:18:51.153486
2025_01_JAX_CIN,JAX,CIN,2025-09-14T17:00:00Z,draftkings,spread,home,-5.5,-110,2025,1,2025-11-17T17:18:51.153488
2025_01_JAX_CIN,JAX,CIN,2025-09-14T17:00:00Z,draftkings,spread,away,5.5,-110,2025,1,2025-11-17T17:18:51.153493
2025_01_JAX_CIN,JAX,CIN,2025-09-14T17:00:00Z,draftkings,total,over,49.5,-110,2025,1,2025-11-17T17:18:51.153495
2025_01_JAX_CIN,JAX,CIN,2025-09-14T17:00:00Z,draftkings,total,under,49.5,-110,2025,1,2025-11-17T17:18:51.153497
2025_01_NYG_DAL,NYG,DAL,2025-09-14T17:00:00Z,draftkings,moneyline,home,,-155,2025,1,2025-11-17T17:18:51.153504
2025_01_NYG_DAL,NYG,DAL,2025-09-14T17:00:00Z,draftkings,moneyline,away,,130,2025,1,2025-11-17T17:18:51.153506
2025_01_NYG_DAL,NYG,DAL,2025-09-14T17:00:00Z,draftkings,spread,home,-3.0,-110,2025,1,2025-11-17T17:18:51.153508
2025_01_NYG_DAL,NYG,DAL,2025-09-14T17:00:00Z,draftkings,spread,away,3.0,-110,2025,1,2025-11-17T17:18:51.153511
2025_01_NYG_DAL,NYG,DAL,2025-09-14T17:00:00Z,draftkings,total,over,44.5,-110,2025,1,2025-11-17T17:18:51.153513
2025_01_NYG_DAL,NYG,DAL,2025-09-14T17:00:00Z,draftkings,total,under,44.5,-110,2025,1,2025-11-17T17:18:51.153515
2025_01_LA_TEN,LA,TEN,2025-09-14T17:00:00Z,draftkings,moneyline,away,,-238,2025,1,2025-11-17T17:18:51.153521
2025_01_LA_TEN,LA,TEN,2025-09-14T17:00:00Z,draftkings,moneyline,home,,195,2025,1,2025-11-17T17:18:51.153523
2025_01_LA_TEN,LA,TEN,2025-09-14T17:00:00Z,draftkings,spread,away,-5.5,-110,2025,1,2025-11-17T17:18:51.153526
2025_01_LA_TEN,LA,TEN,2025-09-14T17:00:00Z,draftkings,spread,home,5.5,-110,2025,1,2025-11-17T17:18:51.153528
2025_01_LA_TEN,LA,TEN,2025-09-14T17:00:00Z,draftkings,total,over,45.5,-110,2025,1,2025-11-17T17:18:51.153530
2025_01_LA_TEN,LA,TEN,2025-09-14T17:00:00Z,draftkings,total,under,45.5,-110,2025,1,2025-11-17T17:18:51.153532
2025_01_NE_MIA,NE,MIA,2025-09-14T17:00:00Z,draftkings,moneyline,home,,-135,2025,1,2025-11-17T17:18:51.153538
2025_01_NE_MIA,NE,MIA,2025-09-14T17:00:00Z,draftkings,moneyline,away,,114,2025,1,2025-11-17T17:18:51.153540
2025_01_NE_MIA,NE,MIA,2025-09-14T17:00:00Z,draftkings,spread,home,-2.5,-110,2025,1,2025-11-17T17:18:51.153542
2025_01_NE_MIA,NE,MIA,2025-09-14T17:00:00Z,draftkings,spread,away,2.5,-110,2025,1,2025-11-17T17:18:51.153544
2025_01_NE_MIA,NE,MIA,2025-09-14T17:00:00Z,draftkings,total,over,45.5,-110,2025,1,2025-11-17T17:18:51.153546
2025_01_NE_MIA,NE,MIA,2025-09-14T17:00:00Z,draftkings,total,under,45.5,-110,2025,1,2025-11-17T17:18:51.153548
2025_01_SF_NO,SF,NO,2025-09-14T17:00:00Z,draftkings,moneyline,home,,270,2025,1,2025-11-17T17:18:51.153555
2025_01_SF_NO,SF,NO,2025-09-14T17:00:00Z,draftkings,moneyline,away,,-340,2025,1,2025-11-17T17:18:51.153556
2025_01_SF_NO,SF,NO,2025-09-14T17:00:00Z,draftkings,spread,home,7.0,-110,2025,1,2025-11-17T17:18:51.153559
2025_01_SF_NO,SF,NO,2025-09-14T17:00:00Z,draftkings,spread,away,-7.0,-110,2025,1,2025-11-17T17:18:51.153561
2025_01_SF_NO,SF,NO,2025-09-14T17:00:00Z,draftkings,total,over,44.5,-110,2025,1,2025-11-17T17:18:51.153563
2025_01_SF_NO,SF,NO,2025-09-14T17:00:00Z,draftkings,total,under,44.5,-110,2025,1,2025-11-17T17:18:51.153565
2025_01_SEA_PIT,SEA,PIT,2025-09-14T17:00:00Z,draftkings,moneyline,home,,-135,2025,1,2025-11-17T17:18:51.153572
2025_01_SEA_PIT,SEA,PIT,2025-09-14T17:00:00Z,draftkings,moneyline,away,,114,2025,1,2025-11-17T17:18:51.153574
2025_01_SEA_PIT,SEA,PIT,2025-09-14T17:00:00Z,draftkings,spread,home,-2.5,-110,2025,1,2025-11-17T17:18:51.153576
2025_01_SEA_PIT,SEA,PIT,2025-09-14T17:00:00Z,draftkings,spread,away,2.5,-110,2025,1,2025-11-17T17:18:51.153578
2025_01_SEA_PIT,SEA,PIT,2025-09-14T17:00:00Z,draftkings,total,over,41.5,-110,2025,1,2025-11-17T17:18:51.153580
2025_01_SEA_PIT,SEA,PIT,2025-09-14T17:00:00Z,draftkings,total,under,41.5,-110,2025,1,2025-11-17T17:18:51.153582
2025_01_CAR_ARI,CAR,ARI,2025-09-14T20:05:00Z,draftkings,moneyline,home,,-218,2025,1,2025-11-17T17:18:51.153588
2025_01_CAR_ARI,CAR,ARI,2025-09-14T20:05:00Z,draftkings,moneyline,away,,180,2025,1,2025-11-17T17:18:51.153591
2025_01_CAR_ARI,CAR,ARI,2025-09-14T20:05:00Z,draftkings,spread,home,-4.5,-110,2025,1,2025-11-17T17:18:51.153593
2025_01_CAR_ARI,CAR,ARI,2025-09-14T20:05:00Z,draftkings,spread,away,4.5,-110,2025,1,2025-11-17T17:18:51.153595
2025_01_CAR_ARI,CAR,ARI,2025-09-14T20:05:00Z,draftkings,total,over,46.5,-110,2025,1,2025-11-17T17:18:51.153597
2025_01_CAR_ARI,CAR,ARI,2025-09-14T20:05:00Z,draftkings,total,under,46.5,-110,2025,1,2025-11-17T17:18:51.153599
2025_01_DEN_IND,DEN,IND,2025-09-14T20:05:00Z,draftkings,moneyline,away,,-185,2025,1,2025-11-17T17:18:51.153608
2025_01_DEN_IND,DEN,IND,2025-09-14T20:05:00Z,draftkings,moneyline,home,,154,2025,1,2025-11-17T17:18:51.153610
2025_01_DEN_IND,DEN,IND,2025-09-14T20:05:00Z,draftkings,spread,away,-3.5,-110,2025,1,2025-11-17T17:18:51.153612
2025_01_DEN_IND,DEN,IND,2025-09-14T20:05:00Z,draftkings,spread,home,3.5,-110,2025,1,2025-11-17T17:18:51.153614
2025_01_DEN_IND,DEN,IND,2025-09-14T20:05:00Z,draftkings,total,over,44.5,-110,2025,1,2025-11-17T17:18:51.153617
2025_01_DEN_IND,DEN,IND,2025-09-14T20:05:00Z,draftkings,total,under,44.5,-110,2025,1,2025-11-17T17:18:51.153619
2025_01_PHI_KC,PHI,KC,2025-09-14T20:25:00Z,draftkings,moneyline,home,,-125,2025,1,2025-11-17T17:18:51.153625
2025_01_PHI_KC,PHI,KC,2025-09-14T20:25:00Z,draftkings,moneyline,away,,105,2025,1,2025-11-17T17:18:51.153627
2025_01_PHI_KC,PHI,KC,2025-09-14T20:25:00Z,draftkings,spread,home,-1.5,-110,2025,1,2025-11-17T17:18:51.153629
2025_01_PHI_KC,PHI,KC,2025-09-14T20:25:00Z,draftkings,spread,away,1.5,-110,2025,1,2025-11-17T17:18:51.153631
2025_01_PHI_KC,PHI,KC,2025-09-14T20:25:00Z,draftkings,total,over,45.5,-110,2025,1,2025-11-17T17:18:51.153634
2025_01_PHI_KC,PHI,KC,2025-09-14T20:25:00Z,draftkings,total,under,45.5,-110,2025,1,2025-11-17T17:18:51.153636
2025_01_ATL_MIN,ATL,MIN,2025-09-15T00:20:00Z,draftkings,moneyline,away,,185,2025,1,2025-11-17T17:18:51.153642
2025_01_ATL_MIN,ATL,MIN,2025-09-15T00:20:00Z,draftkings,moneyline,home,,-225,2025,1,2025-11-17T17:18:51.153644
2025_01_ATL_MIN,ATL,MIN,2025-09-15T00:20:00Z,draftkings,spread,away,4.5,-110,2025,1,2025-11-17T17:18:51.153646
2025_01_ATL_MIN,ATL,MIN,2025-09-15T00:20:00Z,draftkings,spread,home,-4.5,-110,2025,1,2025-11-17T17:18:51.153648
2025_01_ATL_MIN,ATL,MIN,2025-09-15T00:20:00Z,draftkings,total,over,45.5,-110,2025,1,2025-11-17T17:18:51.153651
2025_01_ATL_MIN,ATL,MIN,2025-09-15T00:20:00Z,draftkings,total,under,45.5,-110,2025,1,2025-11-17T17:18:51.153652
2025_01_TB_HOU,TB,HOU,2025-09-15T23:00:00Z,draftkings,moneyline,home,,-125,2025,1,2025-11-17T17:18:51.153659
2025_01_TB_HOU,TB,HOU,2025-09-15T23:00:00Z,draftkings,moneyline,away,,105,2025,1,2025-11-17T17:18:51.153661
2025_01_TB_HOU,TB,HOU,2025-09-15T23:00:00Z,draftkings,spread,home,-1.5,-115,2025,1,2025-11-17T17:18:51.153663
2025_01_TB_HOU,TB,HOU,2025-09-15T23:00:00Z,draftkings,spread,away,1.5,-105,2025,1,2025-11-17T17:18:51.153665
2025_01_TB_HOU,TB,HOU,2025-09-15T23:00:00Z,draftkings,total,over,46.5,-110,2025,1,2025-11-17T17:18:51.153668
2025_01_TB_HOU,TB,HOU,2025-09-15T23:00:00Z,draftkings,total,under,46.5,-110,2025,1,2025-11-17T17:18:51.153670
2025_01_LAC_LV,LAC,LV,2025-09-16T02:00:00Z,draftkings,moneyline,home,,136,2025,1,2025-11-17T17:18:51.153676
2025_01_LAC_LV,LAC,LV,2025-09-16T02:00:00Z,draftkings,moneyline,away,,-162,2025,1,2025-11-17T17:18:51.153679
2025_01_LAC_LV,LAC,LV,2025-09-16T02:00:00Z,draftkings,spread,home,3.0,-110,2025,1,2025-11-17T17:18:51.153681
2025_01_LAC_LV,LAC,LV,2025-09-16T02:00:00Z,draftkings,spread,away,-3.0,-110,2025,1,2025-11-17T17:18:51.153683
2025_01_LAC_LV,LAC,LV,2025-09-16T02:00:00Z,draftkings,total,over,44.5,-110,2025,1,2025-11-17T17:18:51.153685
2025_01_LAC_LV,LAC,LV,2025-09-16T02:00:00Z,draftkings,total,under,44.5,-110,2025,1,2025-11-17T17:18:51.153690
